Sensor 1,Sensor 2,Sensor 3,Sensor 4,Timestamp
0.18,-10.24,0.0,0.0
0.18,-10.24,0.0,0.0
0.2,-10.24,0.0,0.0
0.25,-10.24,0.0,0.0
0.31,-10.24,0.0,0.0
0.34,-10.24,0.0,0.0
0.35,-10.24,0.0,0.0
0.39,-10.24,0.0,0.0
0.42,-10.24,0.0,0.0
0.44,-10.24,0.0,0.0
0.43,-10.24,0.0,0.0
0.42,-10.24,0.0,0.0
0.42,-10.24,0.0,0.0
0.42,-10.24,0.0,0.0
0.44,-10.24,0.0,0.0
0.44,-10.24,0.0,0.0
0.44,-10.24,0.0,0.0
0.44,-10.24,0.0,0.0
0.44,-10.24,0.0,0.0
0.43,-10.24,0.0,0.0
0.42,-10.24,0.0,0.0
0.4,-10.24,0.0,0.0
0.39,-10.24,0.0,0.0
0.39,-10.24,0.0,0.0
0.37,-10.24,0.0,0.0
0.32,-10.24,0.0,0.0
0.26,-10.24,0.0,0.0
0.21,-10.24,0.0,0.0
0.16,-10.24,0.0,0.0
0.1,-10.24,0.0,0.0
0.05,-10.24,0.0,0.0
0.01,-10.24,0.0,0.0
-0.01,-10.24,0.0,0.0
-0.01,-10.24,0.0,0.0
0.03,-10.24,0.0,0.0
0.05,-10.24,0.0,0.0
0.05,-10.24,0.0,0.0
0.04,-10.24,0.0,0.0
0.07,-10.24,0.0,0.0
0.09,-10.24,0.0,0.0
0.11,-10.24,0.0,0.0
0.09,-10.24,0.0,0.0
0.05,-10.24,0.0,0.0
0.1,-10.24,0.0,0.0
0.16,-10.24,0.0,0.0
0.15,-10.24,0.0,0.0
0.12,-10.24,0.0,0.0
0.12,-10.24,0.0,0.0
0.15,-10.24,0.0,0.0
0.18,-10.24,0.0,0.0
0.19,-10.24,0.0,0.0
0.19,-10.24,0.0,0.0
0.2,-10.24,0.0,0.0
0.21,-10.24,0.0,0.0
0.21,-10.24,0.0,0.0
0.21,-10.24,0.0,0.0
0.21,-10.24,0.0,0.0
0.21,-10.24,0.0,0.0
0.2,-10.24,0.0,0.0
0.19,-10.24,0.0,0.0
0.18,-10.24,0.0,0.0
0.17,-10.24,0.0,0.0
0.16,-10.24,0.0,0.0
0.15,-10.24,0.0,0.0
0.13,-10.24,0.0,0.0
0.12,-10.24,0.0,0.0
0.13,-10.24,0.0,0.0
0.14,-10.24,0.0,0.0
0.16,-10.24,0.0,0.0
0.18,-10.24,0.0,0.0
0.21,-10.24,0.0,0.0
0.22,-10.24,0.0,0.0
0.19,-10.24,0.0,0.0
0.15,-10.24,0.0,0.0
0.15,-10.24,0.0,0.0
0.17,-10.24,0.0,0.0
0.21,-10.24,0.0,0.0
0.22,-10.24,0.0,0.0
0.22,-10.24,0.0,0.0
0.28,-10.24,0.0,0.0
0.34,-10.24,0.0,0.0
0.35,-10.24,0.0,0.0
0.36,-10.24,0.0,0.0
0.38,-10.24,0.0,0.0
0.36,-10.24,0.0,0.0
0.33,-10.24,0.0,0.0
0.28,-10.24,0.0,0.0
0.24,-10.24,0.0,0.0
0.21,-10.24,0.0,0.0
0.19,-10.24,0.0,0.0
0.19,-10.24,0.0,0.0
0.19,-10.24,0.0,0.0
0.2,-10.24,0.0,0.0
0.18,-10.24,0.0,0.0
0.16,-10.24,0.0,0.0
0.12,-10.24,0.0,0.0
0.08,-10.24,0.0,0.0
0.03,-10.24,0.0,0.0
0.03,-10.24,0.0,0.0
0.05,-10.24,0.0,0.0
0.05,-10.24,0.0,0.0
0.05,-10.24,0.0,0.0
0.05,-10.24,0.0,0.0
0.08,-10.24,0.0,0.0
0.08,-10.24,0.0,0.0
0.06,-10.24,0.0,0.0
0.03,-10.24,0.0,0.0
-0.01,-10.24,0.0,0.0
-0.08,-10.24,0.0,0.0
-0.13,-10.24,0.0,0.0
-0.16,-10.24,0.0,0.0
-0.17,-10.24,0.0,0.0
-0.18,-10.24,0.0,0.0
-0.18,-10.24,0.0,0.0
-0.2,-10.24,0.0,0.0
-0.2,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.2,-10.24,0.0,0.0
-0.2,-10.24,0.0,0.0
-0.2,-10.24,0.0,0.0
-0.2,-10.24,0.0,0.0
-0.2,-10.24,0.0,0.0
-0.2,-10.24,0.0,0.0
-0.2,-10.24,0.0,0.0
-0.2,-10.24,0.0,0.0
-0.21,-10.24,0.0,0.0
-0.21,-10.24,0.0,0.0
-0.21,-10.24,0.0,0.0
-0.21,-10.24,0.0,0.0
-0.21,-10.24,0.0,0.0
-0.21,-10.24,0.0,0.0
-0.2,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.18,-10.24,0.0,0.0
-0.18,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.18,-10.24,0.0,0.0
-0.18,-10.24,0.0,0.0
-0.18,-10.24,0.0,0.0
-0.18,-10.24,0.0,0.0
-0.18,-10.24,0.0,0.0
-0.18,-10.24,0.0,0.0
-0.18,-10.24,0.0,0.0
-0.18,-10.24,0.0,0.0
-0.18,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.18,-10.24,0.0,0.0
-0.18,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.18,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.2,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.2,-10.24,0.0,0.0
-0.2,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.2,-10.24,0.0,0.0
-0.2,-10.24,0.0,0.0
-0.2,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.2,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
-0.19,-10.24,0.0,0.0
